,readable,energies
162,[0 0],0.9119731187820435
163,[0 0],0.9119731187820435
164,[0 0],0.9119731187820435
165,[0 0],0.9119731187820435
166,[0 0],0.9119731187820435
167,[0 0],0.9119731187820435
168,[0 0],0.9119731187820435
169,[0 0],0.9119731187820435
170,[0 0],0.9119731187820435
171,[0 0],0.9119731187820435
172,[0 0],0.9119731187820435
173,[0 0],0.9119731187820435
174,[0 0],0.9119731187820435
175,[0 0],0.9119731187820435
176,[0 0],0.9119731187820435
177,[0 0],0.9119731187820435
178,[0 0],0.9119731187820435
179,[0 0],0.9119731187820435
180,[0 0],0.9119731187820435
181,[0 0],0.9119731187820435
182,[0 0],0.9119731187820435
183,[0 0],0.9119731187820435
184,[0 0],0.9119731187820435
185,[0 0],0.9119731187820435
186,[0 0],0.9119731187820435
187,[0 0],0.9119731187820435
188,[0 0],0.9119731187820435
189,[0 0],0.9119731187820435
190,[0 0],0.9119731187820435
191,[0 0],0.9119731187820435
192,[0 0],0.9119731187820435
193,[0 0],0.9119731187820435
194,[0 0],0.9119731187820435
195,[0 0],0.9119731187820435
196,[0 0],0.9119731187820435
197,[0 0],0.9119731187820435
198,[0 0],0.9119731187820435
199,[0 0],0.9119731187820435
200,[0 0],0.9119731187820435
201,[0 0],0.9119731187820435
202,[0 0],0.9119731187820435
203,[0 0],0.9119731187820435
204,[0 0],0.9119731187820435
205,[0 0],0.9119731187820435
206,[0 0],0.9119731187820435
207,[0 0],0.9119731187820435
208,[0 0],0.9119731187820435
209,[0 0],0.9119731187820435
210,[0 0],0.9119731187820435
211,[0 0],0.9119731187820435
212,[0 0],0.9119731187820435
213,[0 0],0.9119731187820435
214,[0 0],0.9119731187820435
215,[0 0],0.9119731187820435
216,[0 0],0.9119731187820435
217,[0 0],0.9119731187820435
218,[0 0],0.9119731187820435
219,[0 0],0.9119731187820435
220,[0 0],0.9119731187820435
221,[0 0],0.9119731187820435
222,[0 0],0.9119731187820435
223,[0 0],0.9119731187820435
224,[0 0],0.9119731187820435
225,[0 0],0.9119731187820435
226,[0 0],0.9119731187820435
227,[0 0],0.9119731187820435
228,[0 0],0.9119731187820435
229,[0 0],0.9119731187820435
230,[0 0],0.9119731187820435
231,[0 0],0.9119731187820435
232,[0 0],0.9119731187820435
233,[0 0],0.9119731187820435
234,[0 0],0.9119731187820435
235,[0 0],0.9119731187820435
236,[0 0],0.9119731187820435
237,[0 0],0.9119731187820435
238,[0 0],0.9119731187820435
239,[0 0],0.9119731187820435
240,[0 0],0.9119731187820435
241,[0 0],0.9119731187820435
242,[0 0],0.9119731187820435
243,[0 0],0.9119731187820435
244,[0 0],0.9119731187820435
245,[0 0],0.9119731187820435
246,[0 0],0.9119731187820435
247,[0 0],0.9119731187820435
248,[0 0],0.9119731187820435
249,[0 0],0.9119731187820435
250,[0 0],0.9119731187820435
251,[0 0],0.9119731187820435
252,[0 0],0.9119731187820435
253,[0 0],0.9119731187820435
254,[0 0],0.9119731187820435
255,[0 0],0.9119731187820435
256,[0 0],0.9119731187820435
257,[0 0],0.9119731187820435
258,[1 0],0.006144826300442219
259,[0 1],0.006144826300442219
260,[1 0],0.006144826300442219
261,[0 1],0.006144826300442219
262,[0 2],0.9119731187820435
263,[0 2],0.9119731187820435
264,[2 0],0.9119731187820435
265,[2 0],0.9119731187820435
266,[0 2],0.9119731187820435
267,[2 0],0.9119731187820435
268,[0 2],0.9119731187820435
269,[2 0],0.9119731187820435
270,[2 0],0.9119731187820435
271,[2 0],0.9119731187820435
272,[2 0],0.9119731187820435
273,[0 2],0.9119731187820435
274,[2 0],0.9119731187820435
275,[0 2],0.9119731187820435
276,[0 2],0.9119731187820435
277,[2 0],0.9119731187820435
278,[2 0],0.9119731187820435
279,[0 2],0.9119731187820435
280,[2 0],0.9119731187820435
281,[2 0],0.9119731187820435
282,[0 2],0.9119731187820435
283,[0 2],0.9119731187820435
284,[0 2],0.9119731187820435
285,[2 0],0.9119731187820435
286,[0 2],0.9119731187820435
287,[0 2],0.9119731187820435
288,[0 2],0.9119731187820435
289,[2 0],0.9119731187820435
290,[2 0],0.9119731187820435
291,[0 2],0.9119731187820435
292,[2 0],0.9119731187820435
293,[2 0],0.9119731187820435
294,[2 0],0.9119731187820435
295,[0 2],0.9119731187820435
296,[2 0],0.9119731187820435
297,[2 0],0.9119731187820435
298,[2 0],0.9119731187820435
299,[0 2],0.9119731187820435
300,[2 0],0.9119731187820435
301,[2 0],0.9119731187820435
302,[2 0],0.9119731187820435
303,[2 0],0.9119731187820435
304,[0 2],0.9119731187820435
305,[0 2],0.9119731187820435
306,[2 0],0.9119731187820435
307,[2 0],0.9119731187820435
308,[2 0],0.9119731187820435
309,[0 2],0.9119731187820435
310,[2 0],0.9119731187820435
311,[2 0],0.9119731187820435
312,[2 0],0.9119731187820435
313,[0 2],0.9119731187820435
314,[0 2],0.9119731187820435
315,[2 0],0.9119731187820435
316,[0 2],0.9119731187820435
317,[0 2],0.9119731187820435
318,[0 2],0.9119731187820435
319,[0 2],0.9119731187820435
320,[0 2],0.9119731187820435
321,[2 0],0.9119731187820435
322,[2 0],0.9119731187820435
323,[0 2],0.9119731187820435
324,[2 0],0.9119731187820435
325,[2 0],0.9119731187820435
326,[2 0],0.9119731187820435
327,[0 2],0.9119731187820435
328,[2 0],0.9119731187820435
329,[0 2],0.9119731187820435
330,[0 2],0.9119731187820435
331,[2 0],0.9119731187820435
332,[0 2],0.9119731187820435
333,[2 0],0.9119731187820435
334,[2 0],0.9119731187820435
335,[0 2],0.9119731187820435
336,[0 2],0.9119731187820435
337,[0 2],0.9119731187820435
338,[2 0],0.9119731187820435
339,[2 0],0.9119731187820435
340,[2 0],0.9119731187820435
341,[2 0],0.9119731187820435
342,[2 0],0.9119731187820435
343,[0 2],0.9119731187820435
344,[2 0],0.9119731187820435
345,[0 2],0.9119731187820435
346,[2 0],0.9119731187820435
347,[2 0],0.9119731187820435
348,[2 0],0.9119731187820435
349,[2 0],0.9119731187820435
350,[0 2],0.9119731187820435
351,[0 2],0.9119731187820435
352,[2 0],0.9119731187820435
353,[0 2],0.9119731187820435
354,[0 2],0.9119731187820435
355,[0 2],0.9119731187820435
356,[0 2],0.9119731187820435
357,[2 0],0.9119731187820435
358,[2 0],0.9119731187820435
359,[2 0],0.9119731187820435
360,[2 0],0.9119731187820435
361,[2 0],0.9119731187820435
362,[0 2],0.9119731187820435
363,[0 2],0.9119731187820435
364,[2 0],0.9119731187820435
365,[0 2],0.9119731187820435
366,[2 0],0.9119731187820435
367,[2 0],0.9119731187820435
368,[2 0],0.9119731187820435
369,[0 2],0.9119731187820435
370,[0 2],0.9119731187820435
371,[0 2],0.9119731187820435
372,[2 0],0.9119731187820435
373,[0 2],0.9119731187820435
374,[2 0],0.9119731187820435
375,[2 0],0.9119731187820435
376,[0 2],0.9119731187820435
377,[2 0],0.9119731187820435
378,[0 2],0.9119731187820435
379,[2 0],0.9119731187820435
380,[0 2],0.9119731187820435
381,[0 2],0.9119731187820435
382,[2 0],0.9119731187820435
383,[0 2],0.9119731187820435
384,[2 0],0.9119731187820435
385,[0 2],0.9119731187820435
386,[2 0],0.9119731187820435
387,[0 2],0.9119731187820435
388,[0 2],0.9119731187820435
389,[2 0],0.9119731187820435
390,[0 2],0.9119731187820435
391,[2 0],0.9119731187820435
392,[2 0],0.9119731187820435
393,[0 2],0.9119731187820435
394,[2 0],0.9119731187820435
395,[0 2],0.9119731187820435
396,[0 2],0.9119731187820435
397,[0 2],0.9119731187820435
398,[2 0],0.9119731187820435
399,[0 2],0.9119731187820435
400,[0 2],0.9119731187820435
401,[2 0],0.9119731187820435
402,[2 0],0.9119731187820435
403,[0 2],0.9119731187820435
404,[2 0],0.9119731187820435
405,[2 0],0.9119731187820435
406,[0 2],0.9119731187820435
407,[2 0],0.9119731187820435
408,[0 2],0.9119731187820435
409,[0 2],0.9119731187820435
410,[0 2],0.9119731187820435
411,[0 2],0.9119731187820435
412,[2 0],0.9119731187820435
413,[2 0],0.9119731187820435
414,[2 0],0.9119731187820435
415,[0 2],0.9119731187820435
416,[0 2],0.9119731187820435
417,[2 0],0.9119731187820435
418,[2 0],0.9119731187820435
419,[0 2],0.9119731187820435
420,[2 0],0.9119731187820435
421,[0 2],0.9119731187820435
422,[2 0],0.9119731187820435
423,[2 0],0.9119731187820435
424,[0 2],0.9119731187820435
425,[0 2],0.9119731187820435
426,[0 2],0.9119731187820435
427,[0 2],0.9119731187820435
428,[0 2],0.9119731187820435
429,[0 2],0.9119731187820435
430,[0 2],0.9119731187820435
431,[0 2],0.9119731187820435
432,[0 2],0.9119731187820435
433,[0 2],0.9119731187820435
434,[2 0],0.9119731187820435
435,[2 0],0.9119731187820435
436,[2 0],0.9119731187820435
437,[0 2],0.9119731187820435
438,[2 0],0.9119731187820435
439,[2 0],0.9119731187820435
440,[0 2],0.9119731187820435
441,[0 2],0.9119731187820435
442,[0 2],0.9119731187820435
443,[2 0],0.9119731187820435
444,[0 2],0.9119731187820435
445,[0 2],0.9119731187820435
446,[2 0],0.9119731187820435
447,[0 2],0.9119731187820435
448,[0 2],0.9119731187820435
449,[0 2],0.9119731187820435
450,[2 0],0.9119731187820435
451,[0 2],0.9119731187820435
452,[0 2],0.9119731187820435
453,[0 2],0.9119731187820435
454,[0 2],0.9119731187820435
455,[0 2],0.9119731187820435
456,[0 2],0.9119731187820435
457,[2 0],0.9119731187820435
458,[2 0],0.9119731187820435
459,[2 0],0.9119731187820435
460,[0 2],0.9119731187820435
461,[2 0],0.9119731187820435
462,[2 0],0.9119731187820435
463,[2 0],0.9119731187820435
464,[2 0],0.9119731187820435
465,[2 0],0.9119731187820435
466,[0 2],0.9119731187820435
467,[2 0],0.9119731187820435
468,[2 0],0.9119731187820435
469,[2 0],0.9119731187820435
470,[0 2],0.9119731187820435
471,[2 0],0.9119731187820435
472,[0 2],0.9119731187820435
473,[0 2],0.9119731187820435
474,[0 2],0.9119731187820435
475,[0 2],0.9119731187820435
476,[0 2],0.9119731187820435
477,[2 0],0.9119731187820435
478,[2 0],0.9119731187820435
479,[0 2],0.9119731187820435
480,[2 0],0.9119731187820435
481,[0 2],0.9119731187820435
482,[2 0],0.9119731187820435
483,[0 2],0.9119731187820435
484,[2 0],0.9119731187820435
485,[0 2],0.9119731187820435
486,[0 2],0.9119731187820435
487,[2 0],0.9119731187820435
488,[0 2],0.9119731187820435
489,[0 2],0.9119731187820435
490,[0 2],0.9119731187820435
491,[2 0],0.9119731187820435
492,[0 2],0.9119731187820435
493,[0 2],0.9119731187820435
494,[2 0],0.9119731187820435
495,[2 0],0.9119731187820435
496,[0 2],0.9119731187820435
497,[0 2],0.9119731187820435
498,[2 0],0.9119731187820435
499,[0 2],0.9119731187820435
500,[0 2],0.9119731187820435
501,[2 0],0.9119731187820435
502,[0 2],0.9119731187820435
503,[0 2],0.9119731187820435
504,[2 0],0.9119731187820435
505,[0 2],0.9119731187820435
506,[0 2],0.9119731187820435
507,[0 2],0.9119731187820435
508,[2 0],0.9119731187820435
509,[0 2],0.9119731187820435
510,[0 2],0.9119731187820435
511,[2 0],0.9119731187820435
512,[0 2],0.9119731187820435
513,[0 2],0.9119731187820435
514,[0 2],0.9119731187820435
515,[0 2],0.9119731187820435
516,[2 0],0.9119731187820435
517,[2 0],0.9119731187820435
518,[2 0],0.9119731187820435
519,[0 2],0.9119731187820435
520,[2 0],0.9119731187820435
521,[0 2],0.9119731187820435
522,[0 2],0.9119731187820435
523,[0 2],0.9119731187820435
524,[0 2],0.9119731187820435
525,[0 2],0.9119731187820435
526,[0 2],0.9119731187820435
527,[2 0],0.9119731187820435
528,[2 0],0.9119731187820435
529,[2 0],0.9119731187820435
530,[2 0],0.9119731187820435
531,[0 2],0.9119731187820435
532,[0 2],0.9119731187820435
533,[0 2],0.9119731187820435
534,[0 2],0.9119731187820435
535,[0 2],0.9119731187820435
536,[0 2],0.9119731187820435
537,[0 2],0.9119731187820435
538,[2 0],0.9119731187820435
539,[0 2],0.9119731187820435
540,[0 2],0.9119731187820435
541,[2 0],0.9119731187820435
542,[2 0],0.9119731187820435
543,[0 2],0.9119731187820435
544,[2 0],0.9119731187820435
545,[0 2],0.9119731187820435
546,[0 2],0.9119731187820435
547,[0 2],0.9119731187820435
548,[2 0],0.9119731187820435
549,[2 0],0.9119731187820435
550,[0 2],0.9119731187820435
551,[0 2],0.9119731187820435
552,[2 0],0.9119731187820435
553,[0 2],0.9119731187820435
554,[2 0],0.9119731187820435
555,[2 0],0.9119731187820435
556,[0 2],0.9119731187820435
557,[0 2],0.9119731187820435
558,[0 2],0.9119731187820435
559,[2 0],0.9119731187820435
560,[2 0],0.9119731187820435
561,[2 0],0.9119731187820435
562,[2 0],0.9119731187820435
563,[0 2],0.9119731187820435
564,[2 0],0.9119731187820435
565,[2 0],0.9119731187820435
566,[2 0],0.9119731187820435
567,[2 0],0.9119731187820435
568,[2 0],0.9119731187820435
569,[2 0],0.9119731187820435
570,[0 2],0.9119731187820435
571,[2 0],0.9119731187820435
572,[2 0],0.9119731187820435
573,[0 2],0.9119731187820435
574,[2 0],0.9119731187820435
575,[2 0],0.9119731187820435
576,[2 0],0.9119731187820435
577,[0 2],0.9119731187820435
578,[2 0],0.9119731187820435
579,[0 2],0.9119731187820435
580,[0 2],0.9119731187820435
581,[0 2],0.9119731187820435
582,[2 0],0.9119731187820435
583,[2 0],0.9119731187820435
584,[2 0],0.9119731187820435
585,[0 2],0.9119731187820435
586,[0 2],0.9119731187820435
587,[2 0],0.9119731187820435
588,[0 2],0.9119731187820435
589,[0 2],0.9119731187820435
590,[2 0],0.9119731187820435
591,[2 0],0.9119731187820435
592,[2 0],0.9119731187820435
593,[0 2],0.9119731187820435
594,[0 2],0.9119731187820435
595,[2 0],0.9119731187820435
596,[0 2],0.9119731187820435
597,[2 0],0.9119731187820435
598,[2 0],0.9119731187820435
599,[0 2],0.9119731187820435
600,[2 0],0.9119731187820435
601,[2 0],0.9119731187820435
602,[0 2],0.9119731187820435
603,[2 0],0.9119731187820435
604,[0 2],0.9119731187820435
605,[2 0],0.9119731187820435
606,[2 0],0.9119731187820435
607,[2 0],0.9119731187820435
608,[2 0],0.9119731187820435
609,[2 0],0.9119731187820435
610,[0 2],0.9119731187820435
611,[2 0],0.9119731187820435
612,[2 0],0.9119731187820435
613,[2 0],0.9119731187820435
614,[2 0],0.9119731187820435
615,[0 2],0.9119731187820435
616,[2 0],0.9119731187820435
617,[2 0],0.9119731187820435
618,[0 2],0.9119731187820435
619,[2 0],0.9119731187820435
620,[0 2],0.9119731187820435
621,[0 2],0.9119731187820435
622,[2 0],0.9119731187820435
623,[2 0],0.9119731187820435
624,[0 2],0.9119731187820435
625,[2 0],0.9119731187820435
626,[0 2],0.9119731187820435
627,[0 2],0.9119731187820435
628,[2 0],0.9119731187820435
629,[0 2],0.9119731187820435
630,[0 2],0.9119731187820435
631,[2 0],0.9119731187820435
632,[0 2],0.9119731187820435
633,[0 2],0.9119731187820435
634,[2 0],0.9119731187820435
635,[2 0],0.9119731187820435
636,[0 2],0.9119731187820435
637,[0 2],0.9119731187820435
638,[2 0],0.9119731187820435
639,[2 0],0.9119731187820435
640,[0 2],0.9119731187820435
641,[2 0],0.9119731187820435
642,[0 2],0.9119731187820435
643,[2 0],0.9119731187820435
644,[0 2],0.9119731187820435
645,[0 2],0.9119731187820435
646,[0 2],0.9119731187820435
647,[2 0],0.9119731187820435
648,[2 0],0.9119731187820435
649,[2 0],0.9119731187820435
650,[0 2],0.9119731187820435
651,[0 2],0.9119731187820435
652,[0 2],0.9119731187820435
653,[2 0],0.9119731187820435
654,[0 2],0.9119731187820435
655,[2 0],0.9119731187820435
656,[2 0],0.9119731187820435
657,[0 2],0.9119731187820435
658,[0 2],0.9119731187820435
659,[0 2],0.9119731187820435
660,[0 2],0.9119731187820435
661,[2 0],0.9119731187820435
662,[0 2],0.9119731187820435
663,[0 2],0.9119731187820435
664,[0 2],0.9119731187820435
665,[0 2],0.9119731187820435
666,[0 2],0.9119731187820435
667,[0 2],0.9119731187820435
668,[2 0],0.9119731187820435
669,[2 0],0.9119731187820435
670,[2 0],0.9119731187820435
671,[0 2],0.9119731187820435
672,[0 2],0.9119731187820435
673,[0 2],0.9119731187820435
674,[2 0],0.9119731187820435
675,[0 2],0.9119731187820435
676,[2 0],0.9119731187820435
677,[2 0],0.9119731187820435
678,[0 2],0.9119731187820435
679,[0 2],0.9119731187820435
680,[2 0],0.9119731187820435
681,[0 2],0.9119731187820435
682,[0 2],0.9119731187820435
683,[2 0],0.9119731187820435
684,[2 0],0.9119731187820435
685,[0 2],0.9119731187820435
686,[2 0],0.9119731187820435
687,[0 2],0.9119731187820435
688,[2 0],0.9119731187820435
689,[0 2],0.9119731187820435
690,[2 0],0.9119731187820435
691,[2 0],0.9119731187820435
692,[0 2],0.9119731187820435
693,[0 2],0.9119731187820435
694,[0 2],0.9119731187820435
695,[2 0],0.9119731187820435
696,[2 0],0.9119731187820435
697,[0 2],0.9119731187820435
698,[2 0],0.9119731187820435
699,[2 0],0.9119731187820435
700,[0 2],0.9119731187820435
701,[2 0],0.9119731187820435
702,[2 0],0.9119731187820435
703,[2 0],0.9119731187820435
704,[0 2],0.9119731187820435
705,[0 2],0.9119731187820435
706,[0 2],0.9119731187820435
707,[0 2],0.9119731187820435
708,[2 0],0.9119731187820435
709,[0 2],0.9119731187820435
710,[2 0],0.9119731187820435
711,[2 0],0.9119731187820435
712,[0 2],0.9119731187820435
713,[2 0],0.9119731187820435
714,[2 0],0.9119731187820435
715,[0 2],0.9119731187820435
716,[0 2],0.9119731187820435
717,[2 0],0.9119731187820435
718,[2 0],0.9119731187820435
719,[0 2],0.9119731187820435
720,[2 0],0.9119731187820435
721,[0 2],0.9119731187820435
722,[0 2],0.9119731187820435
723,[2 0],0.9119731187820435
724,[0 2],0.9119731187820435
725,[2 0],0.9119731187820435
726,[2 0],0.9119731187820435
727,[2 0],0.9119731187820435
728,[0 2],0.9119731187820435
729,[0 2],0.9119731187820435
730,[0 2],0.9119731187820435
731,[2 0],0.9119731187820435
732,[0 2],0.9119731187820435
733,[2 0],0.9119731187820435
734,[2 0],0.9119731187820435
735,[0 2],0.9119731187820435
736,[2 0],0.9119731187820435
737,[2 0],0.9119731187820435
738,[0 2],0.9119731187820435
739,[2 0],0.9119731187820435
740,[0 2],0.9119731187820435
741,[2 0],0.9119731187820435
742,[0 2],0.9119731187820435
743,[2 0],0.9119731187820435
744,[2 2],0.9119731187820435
745,[2 2],0.9119731187820435
746,[2 2],0.9119731187820435
747,[2 2],0.9119731187820435
748,[2 2],0.9119731187820435
749,[2 2],0.9119731187820435
750,[2 2],0.9119731187820435
751,[2 2],0.9119731187820435
752,[2 2],0.9119731187820435
753,[2 2],0.9119731187820435
754,[2 2],0.9119731187820435
755,[2 2],0.9119731187820435
756,[2 2],0.9119731187820435
757,[2 2],0.9119731187820435
758,[2 2],0.9119731187820435
759,[2 2],0.9119731187820435
760,[2 2],0.9119731187820435
761,[2 2],0.9119731187820435
762,[2 2],0.9119731187820435
763,[2 2],0.9119731187820435
764,[2 2],0.9119731187820435
765,[2 2],0.9119731187820435
766,[2 2],0.9119731187820435
767,[2 2],0.9119731187820435
768,[2 2],0.9119731187820435
769,[2 2],0.9119731187820435
770,[2 2],0.9119731187820435
771,[2 2],0.9119731187820435
772,[2 2],0.9119731187820435
773,[2 2],0.9119731187820435
774,[2 2],0.9119731187820435
775,[2 2],0.9119731187820435
776,[2 2],0.9119731187820435
777,[2 2],0.9119731187820435
778,[2 2],0.9119731187820435
779,[2 2],0.9119731187820435
780,[2 2],0.9119731187820435
781,[2 2],0.9119731187820435
782,[2 2],0.9119731187820435
783,[2 2],0.9119731187820435
784,[2 2],0.9119731187820435
785,[2 2],0.9119731187820435
786,[2 2],0.9119731187820435
787,[2 2],0.9119731187820435
788,[2 2],0.9119731187820435
789,[2 2],0.9119731187820435
790,[2 2],0.9119731187820435
791,[2 2],0.9119731187820435
792,[2 2],0.9119731187820435
793,[2 2],0.9119731187820435
794,[2 2],0.9119731187820435
795,[2 2],0.9119731187820435
796,[2 2],0.9119731187820435
797,[2 2],0.9119731187820435
798,[2 2],0.9119731187820435
799,[2 2],0.9119731187820435
800,[2 2],0.9119731187820435
801,[2 2],0.9119731187820435
802,[2 2],0.9119731187820435
803,[2 2],0.9119731187820435
804,[2 2],0.9119731187820435
805,[2 2],0.9119731187820435
806,[2 2],0.9119731187820435
807,[2 2],0.9119731187820435
808,[2 2],0.9119731187820435
809,[2 2],0.9119731187820435
810,[2 2],0.9119731187820435
811,[2 2],0.9119731187820435
812,[2 2],0.9119731187820435
813,[2 2],0.9119731187820435
814,[2 2],0.9119731187820435
815,[2 2],0.9119731187820435
816,[2 2],0.9119731187820435
817,[2 2],0.9119731187820435
818,[2 2],0.9119731187820435
819,[2 2],0.9119731187820435
820,[2 2],0.9119731187820435
821,[2 2],0.9119731187820435
822,[2 2],0.9119731187820435
823,[2 2],0.9119731187820435
824,[2 2],0.9119731187820435
825,[2 2],0.9119731187820435
826,[2 2],0.9119731187820435
827,[2 2],0.9119731187820435
828,[2 2],0.9119731187820435
829,[2 2],0.9119731187820435
830,[2 2],0.9119731187820435
831,[2 2],0.9119731187820435
832,[2 2],0.9119731187820435
833,[2 2],0.9119731187820435
834,[2 2],0.9119731187820435
835,[2 2],0.9119731187820435
836,[2 2],0.9119731187820435
837,[2 2],0.9119731187820435
838,[2 2],0.9119731187820435
839,[2 2],0.9119731187820435
840,[2 2],0.9119731187820435
841,[2 2],0.9119731187820435
842,[2 2],0.9119731187820435
843,[2 2],0.9119731187820435
844,[2 2],0.9119731187820435
845,[2 2],0.9119731187820435
846,[2 2],0.9119731187820435
847,[2 2],0.9119731187820435
848,[2 2],0.9119731187820435
849,[2 2],0.9119731187820435
850,[2 2],0.9119731187820435
851,[2 2],0.9119731187820435
852,[2 2],0.9119731187820435
853,[2 2],0.9119731187820435
854,[2 2],0.9119731187820435
855,[2 2],0.9119731187820435
856,[2 2],0.9119731187820435
857,[2 2],0.9119731187820435
858,[2 2],0.9119731187820435
859,[2 2],0.9119731187820435
860,[2 2],0.9119731187820435
861,[2 2],0.9119731187820435
862,[2 2],0.9119731187820435
863,[2 2],0.9119731187820435
864,[2 2],0.9119731187820435
865,[2 2],0.9119731187820435
866,[2 2],0.9119731187820435
867,[2 2],0.9119731187820435
868,[2 2],0.9119731187820435
869,[2 2],0.9119731187820435
870,[2 2],0.9119731187820435
871,[2 2],0.9119731187820435
872,[2 2],0.9119731187820435
873,[2 2],0.9119731187820435
